latitude,longitude,dpc_type,onsite
39.8106531,-75.5203167,Pure DPC,Yes
33.9589269,-83.37547479999999,Pure DPC,No
40.24795700000001,-75.1334899,Pure DPC,No
35.8818434,-106.3063581,Hybrid,No
44.0577636,-121.3095847,Pure DPC,No
39.0994223,-104.8337879,Pure DPC,No
45.5108198,-122.7317429,Hybrid,No
35.6264248,-97.56632379999999,Pure DPC,No
37.7468125,-97.42549869999999,Pure DPC,No
47.7736078,-122.3440491,Pure DPC,No
38.6749906,-90.4531758,Pure DPC,No
33.9978336,-80.9957589,Pure DPC,No
40.6873479,-111.8519648,Pure DPC,No
47.74552449999999,-116.7844223,Pure DPC,No
40.7622256,-73.7590476,Hybrid,No
40.0282725,-75.36465079999999,Pure DPC,No
38.8961305,-77.2711762,Pure DPC,No
47.4239674,-120.30604,Unknown/Other,No
34.0380095,-117.154088,Pure DPC,No
37.8438192,-122.2398636,Hybrid,No
44.94635599999999,-90.315969,Pure DPC,No
25.7616798,-80.1917902,Unknown/Other,No
39.5368738,-104.8883955,Pure DPC,No
43.2218671,-87.92751539999999,Pure DPC,No
29.6637231,-82.4165866,Pure DPC,No
45.6306989,-122.6717148,Pure DPC,No
40.0000758,-105.087179,Pure DPC,No
42.3634624,-71.0506257,Pure DPC,No
44.0601332,-123.0860446,Pure DPC,No
29.7128077,-95.4611856,Pure DPC,No
39.9692852,-105.0422763,Pure DPC,No
33.3609531,-84.7680917,Pure DPC,No
35.6995349,-84.02631389999999,Pure DPC,No
33.0108485,-96.8854693,Pure DPC,No
31.15290499999999,-88.5531895,Pure DPC,No
41.1604286,-73.99475629999999,Pure DPC,No
44.9589418,-93.1649257,Pure DPC,No
39.3630288,-84.5026161,Hybrid,No
35.2914965,-89.6729378,Pure DPC,No
30.656364,-96.3423514,Pure DPC,No
42.2662121,-71.8136155,Pure DPC,No
30.2201369,-81.5570932,Pure DPC,No
27.7560811,-97.38487579999999,Pure DPC,No
30.5881548,-97.41099320000001,Pure DPC,Yes
32.8158031,-79.8551533,Pure DPC,No
47.6279456,-117.3810567,Unknown/Other,No
35.8050646,-94.6360962,Pure DPC,No
36.0168876,-95.948002,Pure DPC,No
36.026063,-95.9945363,Pure DPC,No
29.3448271,-98.48708189999999,Hybrid,No
35.4016401,-80.8617369,Pure DPC,No
26.5382202,-80.091489,Hybrid,No
33.7428093,-84.9190845,Pure DPC,No
44.7969791,-106.9587983,Pure DPC,No
33.2477245,-111.6231827,Pure DPC,No
33.0374969,-85.0332542,Hybrid,No
44.789815,-89.6728049,Pure DPC,Yes
44.914506,-89.588224,Pure DPC,Yes
44.9183901,-90.3146146,Pure DPC,Yes
33.2221472,-97.1609757,Hybrid,No
28.1463837,-82.3509744,Pure DPC,No
28.78541,-81.6344079,Hybrid,Yes
40.7564496,-86.77282249999999,Pure DPC,No
47.8313093,-122.2797431,Pure DPC,No
38.9561827,-92.2904753,Pure DPC,No
34.9374037,-80.7491838,Pure DPC,No
38.4634764,-121.414524,Pure DPC,No
41.9053306,-71.095642,Pure DPC,No
30.6410778,-97.8403225,Pure DPC,No
33.9296023,-84.36052149999999,Pure DPC,No
34.167246,-118.6184322,Hybrid,Yes
35.7449378,-81.6876699,Pure DPC,No
33.2211642,-96.67881299999999,Pure DPC,No
44.9080233,-89.59321,Hybrid,No
38.0502164,-78.54146089999999,Pure DPC,No
42.1868946,-87.7975144,Pure DPC,No
26.2539396,-98.2377116,Pure DPC,No
41.5862394,-93.62439239999999,Hybrid,No
36.069942,-115.296493,Pure DPC,Yes
43.2208393,-87.9811916,Unknown/Other,No
46.5813123,-111.9899779,Pure DPC,No
28.0321695,-82.4940783,Pure DPC,No
38.0378421,-84.4846003,Pure DPC,No
38.8593595,-77.12642699999999,Pure DPC,No
30.4227713,-95.4875925,Pure DPC,No
26.4527368,-80.06719369999999,Pure DPC,No
33.1073826,-96.8392037,Hybrid,Yes
42.2681083,-71.7962462,Pure DPC,No
41.6396975,-72.67817149999999,Pure DPC,No
35.9115792,-79.0816565,Pure DPC,No
44.7457831,-93.3742752,Pure DPC,No
35.6047666,-77.4047913,Hybrid,No
30.3394745,-97.7558798,Pure DPC,No
39.6882333,-104.9801663,Pure DPC,No
35.2299032,-97.4417625,Pure DPC,No
39.19268810000001,-96.53310780000001,Pure DPC,No
30.55039159999999,-87.2826607,Pure DPC,No
41.6195891,-87.7376108,Pure DPC,No
33.6010847,-117.6993069,Pure DPC,No
42.7236018,-84.6470059,Pure DPC,No
26.2730713,-81.7688032,Pure DPC,No
36.1005774,-86.8199612,Pure DPC,No
34.1692139,-79.8431494,Unknown/Other,No
40.761442,-96.608121,Pure DPC,No
39.79678759999999,-86.1575735,Pure DPC,No
27.3375956,-82.4733224,Pure DPC,No
42.82373210000001,-83.2636449,Pure DPC,No
34.0296257,-84.35513159999999,Pure DPC,No
44.6703285,-73.3211869,Pure DPC,No
45.7339397,-94.9514593,Pure DPC,No
43.8943583,-69.96902759999999,Pure DPC,No
40.4741401,-88.9575773,Pure DPC,No
37.36979729999999,-122.0823749,Pure DPC,No
35.5742145,-80.8929599,Pure DPC,No
35.77752590000001,-86.91179,Pure DPC,No
39.9153467,-105.0052456,Pure DPC,No
30.1977868,-98.0155407,Pure DPC,No
28.5506168,-81.7585532,Unknown/Other,No
35.471607,-93.4633274,Pure DPC,Yes
36.13525430000001,-95.9667566,Pure DPC,No
44.9542091,-93.34132079999999,Pure DPC,No
29.2560112,-82.15148959999999,Pure DPC,No
38.980967,-90.9776047,Pure DPC,No
45.75276299999999,-108.5774472,Pure DPC,No
41.8134923,-72.8554669,Pure DPC,No
38.9864035,-76.5506987,Pure DPC,No
33.6878481,-111.9807074,Pure DPC,No
35.650291,-78.8334047,Pure DPC,No
38.5927888,-90.2921067,Pure DPC,No
27.2696535,-82.5030136,Pure DPC,No
35.7466222,-78.736188,Pure DPC,No
48.533859,-123.0149399,Pure DPC,No
39.97223169999999,-86.1970055,Pure DPC,No
36.2813755,-95.84450629999999,Pure DPC,No
29.6612977,-82.403613,Pure DPC,No
39.629526,-79.95589679999999,Pure DPC,No
33.8971475,-117.8914614,Pure DPC,No
27.9168636,-82.5063242,Pure DPC,No
26.8300435,-80.0965366,Hybrid,No
36.1005774,-86.8199612,Pure DPC,No
26.2593392,-98.1725472,Pure DPC,No
31.9609161,-95.27591439999999,Pure DPC,No
43.6377842,-70.308092,Pure DPC,No
44.4582983,-93.161604,Pure DPC,No
48.3664605,-120.1210826,Hybrid,No
40.905803,-97.096361,Unknown/Other,No
43.5804195,-116.3540703,Hybrid,No
35.5136134,-97.7087885,Pure DPC,No
47.6684086,-117.416204,Pure DPC,No
42.0478635,-87.7142131,Pure DPC,No
26.0661575,-80.3162303,Pure DPC,No
36.3253997,-86.61925819999999,Pure DPC,No
33.6212865,-111.8718054,Pure DPC,No
26.21102,-80.114779,Pure DPC,No
29.5067621,-98.4704055,Pure DPC,No
40.5755826,-79.9541674,Pure DPC,No
42.529908,-83.339713,Pure DPC,No
32.0304465,-81.0941342,Pure DPC,No
28.1992167,-82.4004065,Pure DPC,No
41.4919389,-72.8193751,Hybrid,No
33.2592688,-86.8121451,Pure DPC,No
36.2912726,-94.1862084,Pure DPC,No
38.788779,-76.08168909999999,Pure DPC,No
40.4588543,-79.9247095,Pure DPC,No
45.6274899,-122.6776725,Pure DPC,No
39.2801129,-80.3351425,Hybrid,Yes
33.7569662,-96.5381168,Pure DPC,No
35.4440514,-97.3699729,Pure DPC,No
38.927031,-94.64108,Pure DPC,No
30.5312531,-87.88223049999999,Pure DPC,No
25.6974785,-80.33295,Pure DPC,No
41.4648184,-81.84076710000001,Pure DPC,No
33.9803136,-84.4210203,Pure DPC,No
28.0884364,-80.5753731,Pure DPC,No
34.013793,-84.4967771,Pure DPC,No
39.7468789,-89.5301898,Pure DPC,No
47.681579,-122.3464494,Pure DPC,No
27.1533448,-80.29740749999999,Pure DPC,No
42.982557,-85.6664562,Pure DPC,Yes
33.7709115,-111.9791704,Pure DPC,Yes
44.0370838,-123.1495792,Pure DPC,No
42.5843645,-114.4645378,Pure DPC,No
42.1078476,-70.75574999999999,Pure DPC,No
32.9946343,-117.0792703,Pure DPC,No
45.14051740000001,-90.35979720000002,Pure DPC,No
40.99141729999999,-80.632258,Pure DPC,No
39.2749554,-76.8252893,Pure DPC,No
37.76435180000001,-100.0347424,Pure DPC,No
47.7610464,-117.3900848,Hybrid,No
39.4666893,-87.40870439999999,Pure DPC,No
38.2975381,-122.286865,Pure DPC,No
43.4940558,-111.9984675,Pure DPC,No
32.9359798,-96.9059831,Pure DPC,No
36.214257,-115.250976,Hybrid,No
30.3686065,-87.1728462,Pure DPC,No
41.505775,-87.855937,Pure DPC,No
48.752376,-122.4785002,Pure DPC,No
32.7120704,-97.333235,Pure DPC,No
35.1775952,-82.17778899999999,Pure DPC,No
40.1716986,-75.1371075,Pure DPC,No
46.9563454,-112.6788394,Pure DPC,No
39.054911,-104.824052,Pure DPC,No
42.446225,-90.848871,Hybrid,No
29.6139922,-98.49166389999999,Pure DPC,No
40.5364242,-75.7325608,Pure DPC,Yes
43.6015581,-71.7468141,Unknown/Other,No
33.0909867,-82.0172984,Pure DPC,No
36.46182599999999,-94.30052300000001,Hybrid,No
33.20843,-87.5651178,Pure DPC,No
42.7693806,-73.823435,Pure DPC,No
34.1787455,-118.8690712,Pure DPC,Yes
33.6344158,-117.9215362,Pure DPC,No
26.1069493,-80.1416867,Pure DPC,No
30.1889894,-95.45866660000002,Pure DPC,No
35.0792955,-106.6136299,Pure DPC,No
42.5088274,-76.6149384,Pure DPC,No
40.0809113,-82.8119881,Pure DPC,No
39.7464001,-104.9744309,Pure DPC,No
36.3562651,-82.44088599999999,Pure DPC,Yes
34.0682879,-118.383474,Pure DPC,No
28.6324496,-81.3653554,Pure DPC,No
30.2185068,-95.7460274,Hybrid,Yes
33.4139008,-111.8994002,Pure DPC,No
26.138817,-80.2399468,Hybrid,No
35.2344107,-80.8189431,Pure DPC,No
47.7488556,-116.7845511,Pure DPC,No
39.0326721,-94.6969007,Pure DPC,No
42.3790446,-122.9279932,Pure DPC,No
34.6677651,-86.7550728,Pure DPC,No
43.4832701,-111.9691871,Unknown/Other,No
39.63091379999999,-86.0936516,Pure DPC,No
45.04959059999999,-93.0270444,Pure DPC,No
42.7533685,-84.7463757,Pure DPC,No
41.386583,-81.4382127,Pure DPC,No
40.0602534,-83.07980909999999,Pure DPC,No
35.0534054,-85.1488372,Pure DPC,No
44.5046445,-114.2317308,Pure DPC,No
36.0211314,-80.388302,Unknown/Other,No
37.9953826,-84.5347835,Pure DPC,No
34.94782530000001,-82.2344361,Pure DPC,No
43.675732,-70.29508369999999,Pure DPC,No
44.0172255,-123.0880552,Pure DPC,No
48.2747591,-116.5527856,Pure DPC,No
33.3048185,-112.0160588,Pure DPC,No
29.5568393,-95.36504529999999,Pure DPC,No
42.783354,-83.50051599999999,Pure DPC,No
40.1150607,-104.9444093,Hybrid,Yes
30.2632228,-97.8148288,Pure DPC,No
38.4561416,-105.2316789,Pure DPC,No
30.2884426,-81.6037631,Pure DPC,No
40.9669888,-76.8918226,Pure DPC,No
42.7671186,-83.01878099999999,Pure DPC,No
35.4741506,-97.5146984,Pure DPC,No
43.8333296,-70.44492009999999,Pure DPC,No
29.934819,-97.88914199999999,Pure DPC,No
48.1856614,-114.3103299,Pure DPC,No
43.677031,-116.299249,Pure DPC,No
43.1527629,-70.66058509999999,Pure DPC,No
43.597672,-70.3224674,Pure DPC,No
38.4125343,-82.29861310000001,Pure DPC,No
33.4908162,-80.86463669999999,Pure DPC,No
39.7614228,-86.39385500000002,Pure DPC,No
30.4195595,-95.5031235,Pure DPC,No
35.6769441,-82.57699319999999,Pure DPC,No
41.4669535,-81.9269374,Pure DPC,No
40.2643283,-80.13557469999999,Pure DPC,No
41.8296485,-86.3558046,Pure DPC,No
41.1004698,-80.76184839999999,Pure DPC,No
34.199342,-86.80233969999999,Pure DPC,No
35.770829,-82.437614,Pure DPC,No
35.1755806,-106.5525132,Pure DPC,No
33.474666,-86.7865195,Pure DPC,No
41.9104517,-87.6692877,Pure DPC,No
47.4644177,-114.886814,Hybrid,Yes
40.3167914,-74.0597252,Pure DPC,No
26.256534,-80.234518,Pure DPC,No
30.098544,-94.1297475,Pure DPC,No
42.31765499999999,-122.816682,Pure DPC,No
42.3657743,-71.06344779999999,Pure DPC,No
35.9297225,-79.02906449999999,Pure DPC,No
36.1043749,-79.8888025,Pure DPC,No
26.3762551,-80.1209258,Hybrid,No
35.3356496,-96.1363921,Pure DPC,Yes
45.0806795,-93.05007379999999,Pure DPC,No
43.0263613,-89.39530979999999,Pure DPC,No
33.507338,-84.219122,Pure DPC,No
28.5427489,-81.378885,Pure DPC,No
30.3875117,-97.74945810000001,Pure DPC,No
43.6406966,-70.2547501,Pure DPC,No
39.21264,-85.921176,Pure DPC,No
40.2570208,-76.9220596,Pure DPC,No
28.0852466,-82.498646,Pure DPC,No
42.8794021,-88.4740121,Hybrid,No
43.4094687,-95.1251925,Pure DPC,No
30.2523784,-81.5540913,Pure DPC,No
32.0393841,-81.0886251,Pure DPC,No
32.6244564,-96.857643,Pure DPC,No
44.9258525,-123.0440552,Pure DPC,No
47.31386759999999,-122.3338986,Pure DPC,No
27.9571399,-82.5339718,Pure DPC,No
41.8847137,-74.11053129999999,Pure DPC,No
27.2834478,-80.2872435,Pure DPC,No
32.780214,-79.9741069,Unknown/Other,No
29.7148221,-98.16706099999999,Pure DPC,No
36.2762145,-78.597824,Pure DPC,No
30.3415589,-97.75495459999999,Pure DPC,No
40.5885718,-111.9752347,Pure DPC,No
36.9484528,-81.084811,Pure DPC,No
40.5097481,-111.4129963,Pure DPC,No
37.3770935,-77.5049863,Pure DPC,No
35.7029741,-78.6121079,Hybrid,No
37.5752049,-77.5181077,Pure DPC,No
35.6684103,-78.7989942,Pure DPC,No
33.6746905,-117.794379,Pure DPC,No
45.7851721,-108.5505824,Pure DPC,No
30.2192839,-81.6088589,Pure DPC,No
42.9187236,-85.5804785,Pure DPC,Yes
33.7198626,-118.2825856,Hybrid,No
47.5752534,-122.0363908,Pure DPC,No
30.4182322,-87.2103577,Pure DPC,No
40.011696,-75.26016150000001,Pure DPC,No
43.0574722,-89.32657669999999,Pure DPC,No
28.5526776,-81.7257508,Pure DPC,No
41.6114723,-86.7203541,Pure DPC,No
38.7659519,-104.8182358,Pure DPC,No
30.220083,-81.60796400000001,Pure DPC,No
40.776656,-73.96025159999999,Pure DPC,No
46.8261885,-96.8822196,Pure DPC,No
28.3360556,-82.25684439999999,Hybrid,Yes
36.1637359,-86.516984,Pure DPC,No
38.9150272,-77.2331629,Hybrid,No
43.1449531,-70.6494541,Pure DPC,No
35.472491,-77.418589,Pure DPC,No
35.5029352,-82.5219695,Pure DPC,No
37.0188006,-76.32169139999999,Pure DPC,No
35.911306,-78.9429098,Pure DPC,No
28.5536763,-81.7663714,Pure DPC,No
33.8602263,-84.01599879999999,Hybrid,Yes
30.2189517,-81.6106573,Unknown/Other,No
43.1737591,-73.04912879999999,Pure DPC,No
39.9865721,-105.1050266,Pure DPC,No
26.2506482,-80.0959615,Hybrid,No
30.0461274,-81.5679442,Pure DPC,No
39.9798187,-86.1267185,Pure DPC,No
38.0585146,-78.5988843,Pure DPC,No
26.0973522,-80.3031519,Pure DPC,No
42.3308077,-122.8638701,Pure DPC,No
35.2764794,-81.1389549,Pure DPC,No
30.6120715,-97.2166247,Pure DPC,No
33.5776046,-111.8766646,Pure DPC,No
42.9288979,-73.242023,Pure DPC,No
33.5819836,-112.0147147,Pure DPC,No
43.5320772,-110.8428889,Pure DPC,No
38.7439374,-121.2019521,Pure DPC,No
29.15489659999999,-82.1731885,Pure DPC,No
29.7128077,-95.4611856,Pure DPC,No
29.7334032,-95.4194291,Pure DPC,Yes
29.5154115,-98.461322,Unknown/Other,No
39.9487687,-86.27934479999999,Pure DPC,No
33.93210820000001,-84.5221165,Pure DPC,Yes
40.7920542,-77.86040009999999,Hybrid,No
42.2702054,-71.8024202,Pure DPC,No
41.3167108,-73.2181762,Pure DPC,No
39.9658306,-86.1448879,Pure DPC,No
32.8295014,-97.12042389999999,Hybrid,No
40.72019909999999,-74.5575789,Pure DPC,No
40.4611399,-74.4567385,Unknown/Other,No
40.9849135,-74.1707409,Pure DPC,No
36.8363342,-119.7681655,Pure DPC,No
30.4279441,-84.2374744,Pure DPC,No
35.2667122,-81.1380161,Hybrid,No
42.8162744,-72.02269580000001,Pure DPC,No
43.5956488,-70.324621,Pure DPC,No
36.0614399,-95.81424729999999,Pure DPC,No
38.5717433,-92.16549739999999,Pure DPC,No
44.5916576,-88.0703028,Pure DPC,Yes
33.4079128,-111.7195299,Pure DPC,Yes
38.9928433,-77.02332890000001,Pure DPC,No
28.5574251,-81.3287893,Pure DPC,No
40.5715308,-112.29448,Pure DPC,No
42.5349326,-83.1514991,Pure DPC,No
40.644148,-75.4395058,Pure DPC,No
33.917202,-83.4409996,Pure DPC,No
39.36653889999999,-76.65108579999999,Pure DPC,No
40.5801558,-111.8503844,Pure DPC,No
38.8649165,-77.239299,Hybrid,No
40.5880299,-111.9752213,Pure DPC,No
42.6552614,-77.0558403,Hybrid,No
35.1708542,-89.8323151,Pure DPC,No
44.9477353,-93.1683391,Pure DPC,No
44.0213409,-92.49670859999999,Pure DPC,No
45.3055201,-93.7941378,Pure DPC,No
40.10968630000001,-82.9297718,Pure DPC,No
45.5332485,-122.8469626,Pure DPC,No
35.9066373,-86.8410275,Pure DPC,No
38.3824069,-78.97622249999999,Unknown/Other,No
31.1595905,-81.3885517,Pure DPC,No
36.0287852,-115.134767,Pure DPC,No
40.7415074,-92.8697535,Pure DPC,No
42.6514047,-73.7508532,Pure DPC,No
40.585193,-122.4104814,Pure DPC,Yes
42.9599137,-87.945683,Pure DPC,No
38.0034485,-122.5438654,Pure DPC,Yes
41.954175,-87.706291,Pure DPC,No
48.4961774,-122.6122806,Pure DPC,No
38.3312096,-85.5669313,Pure DPC,No
37.7561438,-122.4325682,Pure DPC,No
36.1586095,-115.245402,Pure DPC,No
43.5867806,-71.2148878,Pure DPC,No
26.3634785,-80.17381209999999,Pure DPC,No
27.5686866,-99.4709359,Pure DPC,No
32.727527,-94.9437075,Pure DPC,No
28.5501369,-81.75305,Pure DPC,No
28.237195,-82.30730299999999,Pure DPC,No
39.2718294,-84.3733946,Pure DPC,No
43.1067021,-89.5149838,Hybrid,No
35.525054,-94.76225210000001,Pure DPC,No
34.5926663,-112.4315101,Pure DPC,Yes
35.7875734,-84.2717931,Pure DPC,No
38.3324466,-85.820252,Pure DPC,No
26.287144,-80.22636349999999,Pure DPC,No
39.9956629,-83.8030442,Pure DPC,No
33.5530964,-86.27408559999999,Pure DPC,Yes
39.27125849999999,-76.73360699999999,Pure DPC,No
47.6516179,-117.4297634,Pure DPC,No
40.2592017,-103.7964581,Pure DPC,No
40.1207633,-91.9228261,Pure DPC,No
26.8019016,-80.0979224,Pure DPC,Yes
27.3628883,-82.4669717,Hybrid,No
34.8619079,-82.39360909999999,Pure DPC,No
34.3517988,-89.5205118,Pure DPC,No
45.954956,-86.2477014,Pure DPC,No
24.7185391,-81.0656679,Pure DPC,No
33.3626262,-112.168922,Hybrid,Yes
41.7801997,-73.74907,Pure DPC,No
38.8134396,-94.4935574,Pure DPC,Yes
38.3090389,-104.6412624,Pure DPC,No
38.2994542,-76.6392879,Pure DPC,No
30.6241847,-87.05704829999999,Pure DPC,No
39.5781286,-86.1500331,Pure DPC,No
27.8948929,-82.27365619999999,Hybrid,No
29.0426012,-95.4508151,Pure DPC,No
32.4432916,-93.7089539,Pure DPC,No
40.0872125,-82.7906817,Pure DPC,No
41.4607793,-75.65813179999999,Pure DPC,No
38.156094,-85.83405619999999,Pure DPC,Yes
40.0554481,-75.4059281,Pure DPC,No
44.9215807,-92.9378081,Pure DPC,No
32.9155311,-97.28780359999999,Pure DPC,No
39.56944319999999,-76.3577866,Pure DPC,No
43.3776438,-70.5500478,Pure DPC,No
39.2398357,-106.3013373,Pure DPC,No
29.57302,-98.51617399999999,Pure DPC,No
39.3725415,-76.47352169999999,Pure DPC,No
39.9242437,-86.1571324,Pure DPC,No
30.6306854,-96.3044784,Hybrid,No
40.419637,-86.8292899,Pure DPC,No
30.5008034,-87.18536309999999,Pure DPC,No
33.9518215,-84.60774219999999,Unknown/Other,Yes
40.9250513,-90.65342910000001,Hybrid,No
33.4381107,-111.6948213,Pure DPC,No
28.6541969,-81.2243464,Pure DPC,No
48.220714,-114.3260121,Pure DPC,No
28.2104359,-82.6791456,Pure DPC,Yes
45.5158844,-122.7936096,Pure DPC,No
42.219681,-86.05154639999999,Hybrid,No
32.9757212,-96.9931876,Pure DPC,No
40.1457814,-83.0907266,Pure DPC,No
26.2036952,-80.1582059,Hybrid,No
44.19790039999999,-103.3528176,Pure DPC,Yes
47.5450939,-122.0602069,Pure DPC,No
39.7294854,-105.1270159,Pure DPC,Yes
45.5363026,-122.6181685,Pure DPC,No
38.9655991,-76.8439691,Hybrid,No
26.5290896,-80.1847011,Hybrid,No
40.2822009,-76.66116559999999,Pure DPC,No
41.8969826,-87.66758279999999,Pure DPC,No
36.1599999,-115.2720306,Pure DPC,No
36.9810828,-122.0058224,Pure DPC,No
30.0971621,-95.6160549,Pure DPC,No
39.0914779,-94.580432,Pure DPC,No
32.4494878,-93.7467824,Pure DPC,No
32.9413871,-97.12689429999999,Pure DPC,No
37.4665421,-77.6626501,Pure DPC,No
38.9297853,-94.68225869999999,Pure DPC,No
40.1642686,-76.6092622,Pure DPC,No
34.420334,-119.7107494,Pure DPC,No
38.016171,-84.42266269999999,Pure DPC,No
44.775863,-94.9907559,Pure DPC,No
44.9020901,-89.54408800000002,Pure DPC,Yes
29.8600354,-81.3271508,Pure DPC,No
31.8799445,-106.4231456,Hybrid,No
32.6976354,-97.1260231,Pure DPC,No
39.9822747,-86.1383668,Pure DPC,No
41.4832793,-82.0200076,Pure DPC,No
41.0985422,-81.7358824,Pure DPC,No
42.4331379,-123.1677768,Pure DPC,No
41.8968122,-87.6411895,Pure DPC,Yes
34.1051833,-118.1501249,Unknown/Other,No
40.39937560000001,-74.6505401,Hybrid,No
47.565326,-122.3870559,Pure DPC,No
34.1541982,-118.823208,Pure DPC,No
40.7564306,-86.7727943,Hybrid,No
39.6129087,-86.0779381,Pure DPC,No
38.7524586,-75.1646161,Pure DPC,No
30.3122354,-97.85378109999999,Pure DPC,No
33.9777694,-84.567964,Pure DPC,No
30.3205533,-86.1388407,Pure DPC,No
39.1999487,-76.8084846,Pure DPC,No
40.8720766,-73.4249869,Pure DPC,No
42.306772,-83.691726,Pure DPC,No
41.54086030000001,-83.6406069,Pure DPC,No
36.0318013,-83.8473564,Pure DPC,No
25.7020871,-80.35677249999999,Pure DPC,Yes
35.7385589,-78.8886744,Pure DPC,No
36.1044833,-79.4897223,Unknown/Other,Yes
36.04859,-79.59361,Pure DPC,Yes
34.5090856,-82.6502561,Pure DPC,No
35.916514,-78.9632297,Pure DPC,No
46.2796355,-114.1521339,Pure DPC,No
43.1126382,-89.4727715,Pure DPC,No
35.6532958,-78.832177,Pure DPC,No
45.5628847,-122.6705074,Pure DPC,No
37.6047512,-77.5333454,Pure DPC,No
42.2484122,-71.79416499999999,Pure DPC,No
37.0970362,-113.5632826,Pure DPC,No
44.8596311,-92.62549659999999,Pure DPC,No
41.6954309,-86.19040389999999,Pure DPC,No
38.6100332,-90.35018099999999,Pure DPC,No
33.4647783,-112.3591143,Pure DPC,No
28.9593532,-98.4859628,Pure DPC,No
45.36731349999999,-84.9974254,Pure DPC,No
40.6225728,-73.7222049,Pure DPC,No
28.6238931,-81.3233066,Pure DPC,No
37.3130716,-89.54361159999999,Pure DPC,No
46.8037098,-114.0478857,Pure DPC,No
48.2260954,-114.3070068,Pure DPC,No
39.4940657,-76.66085369999999,Pure DPC,No
41.322673,-81.6451965,Pure DPC,No
31.0744992,-97.65486100000001,Pure DPC,No
41.595657,-93.8076696,Pure DPC,No
39.0894994,-76.8446881,Pure DPC,No
35.99934289999999,-115.1075886,Pure DPC,No
41.7411409,-93.59942799999999,Hybrid,No
41.698117,-93.451402,Hybrid,No
38.8833268,-94.66154519999999,Pure DPC,No
30.51943439999999,-97.7755014,Pure DPC,No
28.258409,-82.6953645,Pure DPC,No
38.8276103,-104.8135081,Pure DPC,No
27.9331423,-82.30430489999999,Pure DPC,No
30.838355,-83.97930199999999,Pure DPC,No
28.1286141,-82.5220717,Pure DPC,Yes
34.0104114,-118.3994599,Pure DPC,No
45.5347957,-122.6442944,Pure DPC,No
37.6250222,-77.5499671,Pure DPC,No
40.1149892,-83.09262849999999,Hybrid,No
40.7444032,-73.9871763,Pure DPC,No
44.7395184,-93.2204578,Pure DPC,No
29.93438849999999,-95.2587956,Pure DPC,No
47.17008449999999,-122.602211,Pure DPC,No
32.9221564,-96.7853731,Pure DPC,No
42.3058064,-83.5358779,Pure DPC,No
42.0598778,-88.2132453,Hybrid,No
41.0477,-89.0498157,Pure DPC,No
40.7510316,-73.98617089999999,Pure DPC,Yes
39.9623262,-75.3538343,Pure DPC,No
40.3155323,-74.62078269999999,Pure DPC,No
28.0659427,-82.56167390000002,Pure DPC,No
34.8570023,-82.32758419999999,Pure DPC,No
41.2626405,-73.0050594,Pure DPC,No
32.7582962,-117.1466073,Pure DPC,No
41.6719778,-91.56571679999999,Pure DPC,No
29.58987369999999,-90.7379821,Pure DPC,No
39.9007733,-74.9358886,Pure DPC,No
36.3143694,-115.3091993,Pure DPC,No
35.19289,-80.767623,Pure DPC,No
44.5432966,-93.5760652,Pure DPC,No
28.812031,-81.28200799999999,Pure DPC,No
47.029342,-122.9250538,Pure DPC,No
34.067526,-117.9315301,Pure DPC,No
40.4812308,-104.9211205,Pure DPC,Yes
35.5881573,-77.3746086,Pure DPC,No
33.556434,-111.8959182,Pure DPC,No
26.8439972,-80.0619944,Pure DPC,No
44.7748151,-85.6431087,Hybrid,No
34.4393789,-83.1101157,Pure DPC,No
40.6393991,-89.54148289999999,Pure DPC,No
46.2183116,-119.2293011,Pure DPC,No
39.89238659999999,-84.1949746,Pure DPC,No
43.04017950000001,-88.2550964,Pure DPC,No
38.8923625,-94.7971795,Pure DPC,No
30.4143725,-87.2127673,Pure DPC,No
35.1594295,-80.8498444,Pure DPC,No
33.6377972,-112.3819177,Pure DPC,No
34.02875,-118.4717975,Pure DPC,Yes
39.5959896,-105.0925163,Pure DPC,Yes
42.5918998,-83.4488525,Pure DPC,No
47.21698079999999,-122.5367711,Pure DPC,No
38.9900947,-77.0975451,Pure DPC,No
40.5755826,-79.9541674,Pure DPC,No
41.5642226,-90.5250808,Pure DPC,No
26.9409,-80.094953,Pure DPC,No
42.5865951,-71.9868746,Pure DPC,No
30.56724419999999,-97.8107689,Pure DPC,No
34.0881444,-84.47631349999999,Pure DPC,No
42.1864968,-71.3097276,Hybrid,Yes
37.45907010000001,-77.6570627,Pure DPC,No
38.88585399999999,-99.3212563,Pure DPC,Yes
41.0693557,-73.8610846,Pure DPC,No
33.6112415,-112.1766116,Hybrid,No
38.075465,-78.49550649999999,Pure DPC,No
47.5980441,-122.1901195,Pure DPC,No
41.7554762,-71.2179992,Pure DPC,No
48.0565574,-122.1757533,Pure DPC,Yes
39.0609819,-77.467258,Pure DPC,Yes
41.4320674,-71.491692,Pure DPC,No
43.1158684,-77.5508195,Pure DPC,No
25.7909259,-80.1327913,Pure DPC,No
27.9444575,-82.5126243,Pure DPC,No
39.8289296,-75.1645802,Pure DPC,No
43.851708,-70.45098279999999,Pure DPC,No
29.7099195,-95.4589834,Pure DPC,No
28.1273379,-82.5271193,Pure DPC,No
35.9574781,-86.80187029999999,Pure DPC,No
